,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID,Sentiment,Insight
4740,MalikHassan411,2022-07-10 00:01:30+00:00, Bless LOVEDAMINI ,,False,Twitter for iPhone,1773,2,1545921117197668357,2,Positive
4742,ArewaAdebukolaa,2022-07-10 00:01:27+00:00,_ BURNABOY  is unarguably talented and deserves to be given his flowers! LOVEDAMINI is already a classic.,,False,Twitter for iPhone,2072,3,1545921101703925760,2,Positive
4744,benny7gang,2022-07-10 00:01:22+00:00, Now streaming LOVEDAMINI . That's a very electric album by  !,outside,False,Twitter for iPhone,6844,24,1545921082036785153,2,Positive
4747,AshakaSuccess,2022-07-10 00:01:16+00:00,Burna boy lovedamini album is a wack.. I'd rather listen to davido better time album over and over again or wizkid… ,WEST AFRICA,False,Twitter for Android,182,0,1545921056745160708,0,Negative
4750,_AyoKlassy,2022-07-10 00:01:13+00:00,_clever07 The only artist that can sing about political issues and e go enter. The only artist that can sing about heartbreak an…,"Lagos, Nigeria",False,Twitter for Android,3263,91,1545921043398905862,1,Neutral
4752,_iamprincefidel,2022-07-10 00:01:09+00:00," SPAIN APPLE MUSIC  TOP ALBUMS CHA10 - Burnaboy -   lovedamini

lovedamini is the first African album to achieve…",somewhere in the world 🌍,False,Twitter for Android,1397,105,1545921026424553472,2,Positive
4753,nana_asap,2022-07-10 00:01:05+00:00, After listen  album for 2 days straight. I believe this is another classic album. LOVEDAMINI  Well done my fami…,,False,Twitter for iPhone,1292,244,1545921011463462913,2,Positive
4755,hilarystevn,2022-07-10 00:01:02+00:00,"  made the album of the year with LOVEDAMINI  

I don’t know how 19 songs can keep going by so fast.

Zero skips, to…",,False,Twitter for Android,60,25,1545920996342915074,1,Neutral
4756,dregz09,2022-07-10 00:00:57+00:00, We'd like to say a massive thanks to  and everyone who came to his album signing today here at hmv Vault! His new al…,,False,Twitter for iPhone,57,67,1545920976428437509,2,Positive
4759,smrixx_,2022-07-10 00:00:51+00:00, Thanks  LOVEDAMINI,🇬🇧🇳🇱,False,Twitter for iPhone,334,4822,1545920950645956611,2,Positive
4760,JasinMiles,2022-07-10 00:00:49+00:00,"  made the album of the year with LOVEDAMINI  

I don’t know how 19 songs can keep going by so fast.

Zero skips, to…",Nigeria,False,Twitter for Android,1004,25,1545920945524772865,1,Neutral
4764,iam_King_Moh,2022-07-10 00:00:33+00:00, Made sure I Signed a few CDs for my outsiders in London and Birmingham that couldn’t make it! Go grab in store at HMV LOVEDA…,"Kogi, Nigeria. ",False,Twitter for Android,103,639,1545920874750119942,2,Positive
4765,CaptainOrangee,2022-07-10 00:00:24+00:00," Burna Boy’s LOVEDAMINI received a total of 8,332,412 streams on it’s first day of release on Spotify. 

breaks his own rec…",Places that matter🔸,False,Twitter for Android,3312,102,1545920837278203904,2,Positive
4766,MichaelOluwad17,2022-07-10 00:00:14+00:00, . simultaneously occupies the entire top 19 on the Nigerian Spotify chart with every song from LOVEDAMINI. He's th…,"Lagos, Nigeria",False,Twitter for Android,65,748,1545920798766108673,1,Neutral
4767,chukaobi,2022-07-10 00:00:06+00:00," made the album of the year with LOVEDAMINI  

I don’t know how 19 songs can keep going by so fast.

Zero skips, too many faves.",Coat Of Arms & BlackGodZilla,False,Twitter for iPhone,21723,25,1545920764326645760,2,Positive
4768,stunnerbynature,2022-07-10 00:00:05+00:00, We'd like to say a massive thanks to  and everyone who came to his album signing today here at hmv Vault! His new al…,Outside,False,Twitter for iPhone,49,67,1545920760413360131,2,Positive
4772,PalancePhinnian,2022-07-09 23:59:42+00:00,"_ As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…","Accra, Ghana",False,Twitter for iPhone,488,292,1545920662337978369,1,Neutral
4773,kvnq_sammie,2022-07-09 23:59:39+00:00," LoveDamini becomes the African album with the most songs entries on Apple Music worldwide chart (9)

12 - Last Last (…",On the streets,False,Twitter for Android,2130,103,1545920650610704385,2,Positive
4774,ChideraHenry15,2022-07-09 23:59:22+00:00, No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger  LOV…,Outsiders,False,Twitter for Android,144,31,1545920577554288642,1,Neutral
4776,DrealDerick,2022-07-09 23:59:12+00:00, No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger  LOV…,Pot of Gold ,False,Twitter for iPhone,2683,31,1545920536286461955,1,Neutral
4777,CaltheDeanvert,2022-07-09 23:58:58+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,"Accra, Ghana",False,Twitter for Android,303,297,1545920480321871873,2,Positive
4779,just_like_lumz,2022-07-09 23:58:56+00:00," . earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…",,False,Twitter for Android,16,609,1545920469487976449,2,Positive
4780,innocent_ngcane,2022-07-09 23:58:56+00:00, Thanks  LOVEDAMINI,PTA . WITBANK . LKZ,False,Twitter for Android,1644,4822,1545920468976279554,2,Positive
4784,Entapo_,2022-07-09 23:58:46+00:00,"_ydd One album containing different moods, one album containing no skips, one album putting the problem of a place out for a sol…",Outside,False,Twitter for Android,1999,13,1545920428723650560,1,Neutral
4785,_iamprincefidel,2022-07-09 23:58:46+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,somewhere in the world 🌍,False,Twitter for Android,1397,297,1545920428471885824,2,Positive
4786,OGcaliph,2022-07-09 23:58:44+00:00," Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",Nigeria,False,Twitter for iPhone,151,258,1545920421287141377,1,Neutral
4787,Abbot_Peters202,2022-07-09 23:58:43+00:00, Give it to Telz mhen!! Man's a beast!! Just can't get over Cloak and Dagger &amp; Common person  LOVEDAMINI BURNABOY htt…,"Warri, Nigeria",False,Twitter for iPhone,112,13,1545920417218666496,2,Positive
4788,FulaniAyomikun,2022-07-09 23:58:42+00:00," Burna boy's Album LoveDamini    Spotify Streams

Day 1
8,332,412

Yesterday                        Today ",,False,Twitter for Android,714,77,1545920412084748288,1,Neutral
4789,preciousmustaph,2022-07-09 23:58:42+00:00, .’s LOVEDAMINI is now 1 in 45 countries. (Apple),"London, England",False,Twitter for iPhone,6725,117,1545920411350835200,2,Positive
4790,kindman006,2022-07-09 23:58:30+00:00," Omo this burna album na 10000/100
lovedamini 
 ",,False,Twitter for Android,160,1108,1545920361908371456,2,Positive
4791,OGcaliph,2022-07-09 23:58:30+00:00,"_ As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",Nigeria,False,Twitter for iPhone,151,292,1545920360368979969,1,Neutral
4792,mommyfinnasmoke,2022-07-09 23:58:28+00:00,"  LoveDamini isn’t just an album, it is a cultural reset, the oxygen you breathe, it's a lifestyle, an escape from…","Columbus, OH",False,Twitter for Android,929,13,1545920350776541184,2,Positive
4793,OgarThompson2,2022-07-09 23:58:27+00:00," Portugal  iTunes Top Albums

1. Burna Boy — LoveDamini [New Entry] ",Outside 🦍,False,Twitter for Android,1588,93,1545920348574699522,1,Neutral
4794,Abbot_Peters202,2022-07-09 23:58:20+00:00, Now streaming LOVEDAMINI . That's a very electric album by  !,"Warri, Nigeria",False,Twitter for iPhone,112,24,1545920319889850369,2,Positive
4795,JasinMiles,2022-07-09 23:58:18+00:00," Wild Dreams hits different when it’s midnight and you are re-evaluating your whole life and purpose  LOVEDAMINI 

“Humb…",Nigeria,False,Twitter for Android,1004,15,1545920309664137216,2,Positive
4796,Hillzpapii,2022-07-09 23:58:15+00:00,"_ydd One album containing different moods, one album containing no skips, one album putting the problem of a place out for a sol…","Lagos,Nigeria.",False,Twitter for iPhone,335,13,1545920297072840716,1,Neutral
4798,OGcaliph,2022-07-09 23:58:00+00:00,"_owl Ed Sheeran trying out Burna Boy’s heavy Jewelries 

 “For my hand” is 15 on UK  Apple Music chart 

LOVEDAMINI https…",Nigeria,False,Twitter for iPhone,151,227,1545920233524924417,2,Positive
4799,OUTSIDERS_CREW,2022-07-09 23:57:59+00:00," Burnaboy reaches a new peak of 2 on Global Digital Artist Ranking .

- BurnaBoy  remains  the highest ranking African…","Chicago, IL",False,Twitter for iPhone,456,103,1545920229364191233,2,Positive
4800,ethel_adwoa,2022-07-09 23:57:58+00:00, Burna Boy never disappoints! I love every bit of his new album. LOVEDAMINI,,False,Twitter for iPhone,75,117,1545920228349067265,2,Positive
4803,OUTSIDERS_CREW,2022-07-09 23:57:51+00:00," Person wey listen to Burna Boy ft Ed sheeran For my hand and fall in love again
Go later listen to Last Last from same…","Chicago, IL",False,Twitter for iPhone,456,76,1545920198301175808,1,Neutral
4804,ArewaAdebukolaa,2022-07-09 23:57:46+00:00,"_niquaaa When  said “For this life I deh, I want to be celebrated..Don’t wanna waste my days, I want to spend them on enjo…",,False,Twitter for iPhone,2072,6,1545920178088775682,2,Positive
4805,Danex3_td,2022-07-09 23:57:44+00:00," Burna Boy’s LOVEDAMINI received a total of 8,332,412 streams on it’s first day of release on Spotify. 

breaks his own rec…",,False,Twitter for Android,531,102,1545920167477186562,2,Positive
4807,ElormMahu,2022-07-09 23:57:35+00:00, I know I’m supposed to be playing my new single and promoting it but this  album got me so hyper! This is the sta…,,False,Twitter for Android,22,197,1545920131276193793,2,Positive
4809,Hillzpapii,2022-07-09 23:57:32+00:00, Now streaming LOVEDAMINI . That's a very electric album by  !,"Lagos,Nigeria.",False,Twitter for iPhone,335,24,1545920118118547458,2,Positive
4810,Godwin_nexsus,2022-07-09 23:57:30+00:00,__baby Burna boy and Ed Sheeran made the absolute best collab with For my hand. The song legit speaks to the innermost parts of my…,Port Harcourt.,False,Twitter for Android,1997,266,1545920108555640833,2,Positive
4812,Entapo_,2022-07-09 23:57:20+00:00, After listen  album for 2 days straight. I believe this is another classic album. LOVEDAMINI  Well done my fami…,Outside,False,Twitter for Android,1999,244,1545920066662940673,2,Positive
4813,ArewaAdebukolaa,2022-07-09 23:57:19+00:00,"_ydd One album containing different moods, one album containing no skips, one album putting the problem of a place out for a sol…",,False,Twitter for iPhone,2072,13,1545920064586747905,1,Neutral
4814,OUTSIDERS_CREW,2022-07-09 23:57:15+00:00,_Brandel This album needs to be taught as an Afrofusion course in elite universities of music. This is a perfect album  …,"Chicago, IL",False,Twitter for iPhone,456,27,1545920047683624960,2,Positive
4815,JasinMiles,2022-07-09 23:57:15+00:00," The way Love Damini is arranged, you can't help but to keep looping. Ladysmith Black mambazo's voice starting and ending it. 1…",Nigeria,False,Twitter for Android,1004,8,1545920045208969216,1,Neutral
4816,Danex3_td,2022-07-09 23:57:14+00:00," 10 million in one day? 

Crazyyy LOVEDAMINI",,False,Twitter for Android,531,57,1545920041744482304,2,Positive
4817,OGcaliph,2022-07-09 23:57:08+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,Nigeria,False,Twitter for iPhone,151,297,1545920017639817217,2,Positive
4818,AjomDebbie,2022-07-09 23:56:59+00:00,"These radio stations be omitting ""Igbo"" and ""Shayo"" in Burna Boy's ""Last Last"" and ruining the song.
LOVEDAMINI","Federal Capital Territory, Nig",False,Twitter for Android,1423,0,1545919977445904386,0,Negative
4819,Hillzpapii,2022-07-09 23:56:55+00:00,_ Siri play “It's plenty”  LOVEDAMINI ,"Lagos,Nigeria.",False,Twitter for iPhone,335,10,1545919963990577156,2,Positive
4820,ChrisKh57703957,2022-07-09 23:56:52+00:00, THE REAL AFRICAN  burna LOVEDAMINI,,False,Twitter for iPhone,1073,5,1545919948865896448,2,Positive
4821,JasinMiles,2022-07-09 23:56:52+00:00," Burnaboy reaches a new peak of 2 on Global Digital Artist Ranking .

- BurnaBoy  remains  the highest ranking African…",Nigeria,False,Twitter for Android,1004,103,1545919948022849537,2,Positive
4822,benny7gang,2022-07-09 23:56:51+00:00, No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger  LOV…,outside,False,Twitter for iPhone,6844,31,1545919945695006722,1,Neutral
4823,_5star_marshal_,2022-07-09 23:56:48+00:00, From the beach sessions to the world. It’s always fun creating with my brother  — “Kilometre” + “Last Last” produ…,"1st Division,  Space.",False,Twitter for Android,1104,297,1545919931732185094,2,Positive
4825,DonPabl7,2022-07-09 23:56:47+00:00,"  USA Apple Music top songs 

71 - For my hand ft  (new peak)
.
.

LoveDamini BurnaBoy ",,False,Twitter for Android,716,66,1545919926904541184,2,Positive
4826,Hillzpapii,2022-07-09 23:56:46+00:00, Give it to Telz mhen!! Man's a beast!! Just can't get over Cloak and Dagger &amp; Common person  LOVEDAMINI BURNABOY htt…,"Lagos,Nigeria.",False,Twitter for iPhone,335,13,1545919923205115904,2,Positive
4827,JasinMiles,2022-07-09 23:56:43+00:00," Person wey listen to Burna Boy ft Ed sheeran For my hand and fall in love again
Go later listen to Last Last from same…",Nigeria,False,Twitter for Android,1004,76,1545919913050738694,1,Neutral
4828,Mildred12881800,2022-07-09 23:56:39+00:00,"_Son_ so we have voyelence wig, go Queen Tacha
LOVEDAMINI",Lagos,False,Twitter for Android,568,1,1545919896621654016,2,Positive
4830,Hillzpapii,2022-07-09 23:56:39+00:00,"_ach Listen to Vanila that lyrics is crazy
Then her padi jamilah wey carry bum, bum
Come dey Make my medulla dey malfunction…","Lagos,Nigeria.",False,Twitter for iPhone,335,7,1545919894771961858,1,Neutral
4833,Godwin_nexsus,2022-07-09 23:56:27+00:00, Vanilla visual story out now ft. RayBanStories. Full video at  _ban sponsored LOVEDAMINI https…,Port Harcourt.,False,Twitter for Android,1997,1328,1545919843567898625,1,Neutral
4834,ChrisKh57703957,2022-07-09 23:56:19+00:00," Common person LOVEDAMINI the song gives you inner peace, the song gives hope .
 taking me on a spiritual recollect…",,False,Twitter for iPhone,1073,6,1545919810403434501,2,Positive
4835,OUTSIDERS_CREW,2022-07-09 23:56:18+00:00,__ LOVEDAMINI gets better with each listen,"Chicago, IL",False,Twitter for iPhone,456,517,1545919808327270400,2,Positive
4836,ISHEYHEN,2022-07-09 23:56:07+00:00, Thanks  LOVEDAMINI,,False,Twitter for iPhone,25,4822,1545919760323543042,2,Positive
4837,mrfikesei,2022-07-09 23:56:06+00:00," Omo this burna album na 10000/100
lovedamini 
 ",,False,Twitter for Android,14,1108,1545919758842880000,2,Positive
4838,ChrisKh57703957,2022-07-09 23:56:03+00:00, Burna Dey scatter Boomplay records left right  LOVEDAMINI,,False,Twitter for iPhone,1073,1,1545919744540397570,2,Positive
4839,Yucee_4,2022-07-09 23:56:02+00:00," I hope this song make it to the album 
LOVEDAMINI BURNABOY Burnaboy ","Federal Capital Territory, Nig",False,Twitter for Android,271,61,1545919738433396736,2,Positive
4842,BogsKobbi,2022-07-09 23:55:36+00:00, . simultaneously occupies the entire top 19 on the Nigerian Spotify chart with every song from LOVEDAMINI. He's th…,Kasland city,False,Twitter for iPhone,336,748,1545919629029146624,1,Neutral
4843,HappyOneh,2022-07-09 23:55:35+00:00, Let’s go Birmingham!  LOVEDAMINI ,,False,Twitter for iPhone,180,1059,1545919626781114370,2,Positive
4844,Ifakalu1,2022-07-09 23:55:34+00:00, After listen  album for 2 days straight. I believe this is another classic album. LOVEDAMINI  Well done my fami…,Outside,False,Twitter for iPhone,299,244,1545919624562331648,2,Positive
4845,original_gina,2022-07-09 23:55:31+00:00, No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger  LOV…,United States,False,Twitter for iPhone,379,31,1545919611190788097,1,Neutral
4846,Pana_xl,2022-07-09 23:55:30+00:00,"_lala All 19 songs in Top 100!
Stop playing!!!!
LOVEDAMINI ",Nigeria ,False,Twitter for Android,192,25,1545919606598008832,2,Positive
4847,Anna65826826,2022-07-09 23:55:30+00:00, Thanks  LOVEDAMINI,New York,False,Twitter Web App,0,4822,1545919605045989376,2,Positive
4849,Godwin_nexsus,2022-07-09 23:55:27+00:00, Made sure I Signed a few CDs for my outsiders in London and Birmingham that couldn’t make it! Go grab in store at HMV LOVEDA…,Port Harcourt.,False,Twitter for Android,1997,639,1545919591288913921,2,Positive
4851,Godwin_nexsus,2022-07-09 23:55:18+00:00, .’s LOVEDAMINI is now 1 in 45 countries. (Apple),Port Harcourt.,False,Twitter for Android,1997,117,1545919556702593024,2,Positive
